,src,rtime,dst,size,sid,mid
3257,2,234796,3,584774,5,13
3258,2,234801,3,585864,5,15
3259,2,234806,3,585645,5,16
3260,2,234811,3,584776,5,20
3261,2,234816,3,584270,5,21
3262,2,234821,3,586894,5,23
3263,2,234826,3,584782,5,31
3264,2,234831,3,589110,5,32
3265,2,234838,3,585644,5,1
3266,2,234843,3,582685,5,2
3267,2,234848,3,586443,5,3
3268,2,234853,3,586048,5,4
3269,2,234858,3,585511,5,13
3270,2,234863,3,587403,5,15
3271,2,234869,3,586167,5,16
3272,2,234875,3,588050,5,20
3273,2,234880,3,587644,5,21
3274,2,234885,3,588040,5,23
3275,2,234890,3,588543,5,31
3276,2,234895,3,588684,5,32
3277,2,234903,3,589736,5,1
3278,2,234910,3,587659,5,2
3279,2,234914,1,588707,5,2
3280,2,234920,3,588387,5,3
3281,2,234926,1,588720,5,3
3282,2,234930,3,583871,5,4
3283,2,235147,1,583672,5,4
3284,2,235148,3,589321,5,13
3285,2,235154,1,587311,5,13
3286,2,235155,3,587248,5,15
3287,2,235168,1,584953,5,15
3288,2,235168,3,588024,5,16
3289,2,235178,1,584601,5,16
3290,2,235179,3,589824,5,20
3291,2,235187,1,585127,5,20
3292,2,235195,1,586142,5,21
3293,2,235197,3,585032,5,21
3294,2,235202,1,585063,5,23
3295,2,235211,1,585645,5,31
3296,2,235211,3,586226,5,23
3297,2,235223,3,588294,5,31
3298,2,235223,1,585273,5,32
3299,2,235231,3,585803,5,32
3300,2,235235,1,588999,5,1
3301,2,235249,1,586187,5,2
3302,2,235263,1,587409,5,3
3303,2,235273,1,586156,5,4
3304,2,235276,1,583772,5,13
3305,2,235281,1,585588,5,15
3306,2,235286,1,586827,5,16
3307,2,235292,1,584035,5,20
3308,2,235300,1,590265,5,21
3309,2,235306,1,583257,5,23
3310,2,235397,1,588481,5,31
3311,2,235414,1,585072,5,32
3312,2,235419,1,584748,5,1
3313,2,235429,1,585663,5,2
3314,2,235435,1,585857,5,3
3315,2,235441,1,589847,5,4
3316,2,235445,1,584912,5,13
3317,2,235450,1,587739,5,15
3318,2,235454,1,584927,5,16
3319,2,235460,1,587459,5,20
3320,2,235465,1,585415,5,21
3321,2,235471,1,586934,5,23
3322,2,235475,1,586909,5,31
3323,2,235480,1,584081,5,32
3324,2,235486,1,585646,5,1
3325,2,235490,1,589454,5,2
3326,2,235496,1,589217,5,3
3327,2,235501,1,589782,5,4
3328,2,235505,1,588770,5,13
3329,2,235511,1,587705,5,15
3330,2,235515,1,584344,5,16
3331,2,235521,1,585077,5,20
3332,2,235527,1,588375,5,21
3333,2,235532,1,584808,5,23
3334,2,235536,1,586840,5,31
3335,2,235542,1,587321,5,32
3336,2,236272,3,584724,5,1
3337,2,236278,3,589651,5,2
3338,2,236286,3,585305,5,3
3339,2,236488,3,585564,5,4
3340,2,236508,3,585286,5,13
3341,2,236528,3,585156,5,15
3342,2,236541,1,588203,5,1
3343,2,236543,3,587935,5,16
3344,2,236559,1,585633,5,2
3345,2,236572,3,587114,5,20
3346,2,236582,1,584199,5,3
3347,2,236602,1,589358,5,4
3348,2,236615,3,587326,5,21
3349,2,236620,1,587593,5,13
3350,2,236633,1,587957,5,15
3351,2,236649,1,586509,5,16
3352,2,236665,1,585486,5,20
3353,2,236672,3,585556,5,23
3354,2,236681,1,586697,5,21
3355,2,236686,3,585546,5,31
3356,2,236693,1,586901,5,23
3357,2,236696,3,587219,5,32
3358,2,236705,3,588663,5,1
3359,2,236710,1,589330,5,31
3360,2,236719,3,585680,5,2
3361,2,236719,1,586571,5,32
3362,2,236725,3,586591,5,3
3363,2,236731,3,585819,5,4
3364,2,236735,3,586089,5,13
3365,2,236740,3,583995,5,15
3366,2,236746,3,587252,5,16
3367,2,236750,3,582624,5,20
3368,2,236755,3,587708,5,21
3369,2,236761,3,585793,5,23
3370,2,236793,1,585035,5,1
3371,2,236806,1,585591,5,2
3372,2,236820,1,584813,5,3
3373,2,236825,3,587053,5,31
3374,2,236833,3,583486,5,32
3375,2,236840,1,587467,5,4
3376,2,236841,3,585117,5,1
3377,2,236850,3,584796,5,2
3378,2,236858,3,587392,5,3
3379,2,236858,1,587151,5,13
3380,2,236875,1,588969,5,15
3381,2,236884,1,585759,5,16
3382,2,236894,1,585485,5,20
3383,2,236904,1,587714,5,21
3384,2,236914,1,586045,5,23
3385,2,236918,3,585915,5,4
3386,2,236921,1,584632,5,31
3387,2,236928,1,585992,5,32
3388,2,236932,3,582904,5,13
3389,2,236937,3,586128,5,15
3390,2,236943,1,588781,5,1
3391,2,236945,3,588414,5,16
3392,2,236953,3,582225,5,20
3393,2,236957,1,588404,5,2
3394,2,236965,3,585225,5,21
3395,2,236970,1,589700,5,3
3396,2,236973,3,588590,5,23
3397,2,236980,1,586652,5,4
3398,2,236982,3,589599,5,31
3399,2,236989,3,587127,5,32
3400,2,236994,3,587938,5,1
3401,2,237002,3,586083,5,2
3402,2,237007,1,584672,5,13
3403,2,237008,3,589655,5,3
3404,2,237236,3,588222,5,4
3405,2,237236,1,587855,5,15
3406,2,237241,1,583008,5,16
3407,2,237241,3,586862,5,13
3408,2,237248,3,586084,5,15
3409,2,237256,3,587877,5,16
3410,2,237257,1,584244,5,20
3411,2,237262,3,584785,5,20
3412,2,237267,3,586044,5,21
3413,2,237272,3,587383,5,23
3414,2,237280,3,586883,5,31
3415,2,237285,3,588504,5,32
3416,2,237317,1,584100,5,21
3417,2,237329,1,582573,5,23
3418,2,237336,1,587088,5,31
3419,2,237340,1,583236,5,32
3420,2,237345,1,586306,5,1
3421,2,237405,1,584350,5,2
3422,2,237411,1,585946,5,3
3423,2,237417,1,585294,5,4
3424,2,237421,1,586892,5,13
3425,2,237427,1,584985,5,15
3426,2,237431,1,587158,5,16
3427,2,237437,1,586211,5,20
3428,2,237442,1,585503,5,21
3429,2,237449,1,588105,5,23
3430,2,237453,1,581723,5,31
3431,2,237459,1,584103,5,32
3432,2,237535,3,584148,5,1
3433,2,237540,3,586570,5,2
3434,2,237545,3,586690,5,3
3435,2,237550,3,584316,5,4
3436,2,237557,3,585473,5,13
3437,2,237571,3,586568,5,15
3438,2,237577,3,587837,5,16
3439,2,237672,3,585404,5,20
3440,2,237681,3,590041,5,21
3441,2,237700,3,586208,5,23
3442,2,237719,3,584607,5,31
3443,2,237725,3,587470,5,32
3444,2,237735,3,585957,5,1
3445,2,237743,3,585675,5,2
3446,2,237751,3,586148,5,3
3447,2,237759,3,583936,5,4
3448,2,237762,1,587054,5,1
3449,2,237770,1,590504,5,2
3450,2,237775,1,587290,5,3
3451,2,237780,3,587971,5,13
3452,2,237783,1,585088,5,4
3453,2,237792,3,585203,5,15
3454,2,237795,1,586247,5,13
3455,2,237801,3,586356,5,16
3456,2,237807,3,583697,5,20
3457,2,237812,1,586544,5,15
3458,2,237814,3,587635,5,21
3459,2,237819,3,587969,5,23
3460,2,237824,3,585730,5,31
3461,2,237831,3,587426,5,32
3462,2,237839,1,588597,5,16
3463,2,237839,3,583603,5,1
3464,2,237846,3,588035,5,2
3465,2,237853,3,586034,5,3
3466,2,237858,3,585401,5,4
3467,2,237862,1,587956,5,20
3468,2,237866,3,587216,5,13
3469,2,237874,3,586208,5,15
3470,2,237882,1,582606,5,21
3471,2,237884,3,585308,5,16
3472,2,237892,1,587118,5,23
3473,2,237894,3,583709,5,20
3474,2,237903,1,585276,5,31
3475,2,237905,3,587123,5,21
3476,2,237911,3,584409,5,23
3477,2,237919,3,586511,5,31
3478,2,237920,1,586006,5,32
3479,2,237927,3,585348,5,32
3480,2,237932,1,587630,5,1
3481,2,237940,1,585240,5,2
3482,2,237948,1,586135,5,3
3483,2,237958,1,587468,5,4
3484,2,237961,1,583449,5,13
3485,2,237969,1,586740,5,15
3486,2,237978,1,584998,5,16
3487,2,237999,1,583764,5,20
3488,2,238047,1,589171,5,21
3489,2,238060,1,586606,5,23
3490,2,238079,1,585273,5,31
3491,2,238099,1,584095,5,32
3492,2,238116,1,588488,5,1
3493,2,238131,1,583865,5,2
3494,2,238153,1,585711,5,3
3495,2,238162,1,585399,5,4
3496,2,238288,1,588171,5,13
3497,2,238343,1,585452,5,15
3498,2,238362,1,586632,5,16
3499,2,238370,1,583382,5,20
3500,2,238370,3,588918,5,1
3501,2,238420,3,586404,5,2
3502,2,238423,1,589168,5,21
3503,2,238426,1,584818,5,23
3504,2,238432,1,584216,5,31
3505,2,238436,1,586309,5,32
3506,2,238442,1,588573,5,1
3507,2,238449,1,585932,5,2
3508,2,238455,1,587488,5,3
3509,2,238460,1,588102,5,4
3510,2,238466,3,585435,5,3
3511,2,238469,1,585295,5,13
3512,2,238477,3,587941,5,4
3513,2,238479,1,586300,5,15
3514,2,238487,1,585732,5,16
3515,2,238488,3,585475,5,13
3516,2,238497,1,582129,5,20
3517,2,238500,3,585881,5,15
3518,2,238506,1,587189,5,21
3519,2,238511,3,585112,5,16
3520,2,238516,1,582984,5,23
3521,2,238522,1,587591,5,31
3522,2,238527,3,587777,5,20
3523,2,238530,1,589039,5,32
3524,2,238544,3,586349,5,21
3525,2,238555,3,584585,5,23
3526,2,238569,3,586496,5,31
3527,2,238589,3,585180,5,32
3528,3,62571,1,991193,1,26
3529,3,62585,1,986531,1,32
3530,3,62650,1,1016934,1,2
3531,3,62665,1,987853,1,4
3532,3,62670,2,989034,1,26
3533,3,62683,2,991207,1,32
3534,3,62698,1,1040851,1,5
3535,3,62707,2,1016455,1,2
3536,3,62718,2,987760,1,4
3537,3,62730,2,1043893,1,5
3538,3,62740,2,1007220,1,6
3539,3,62744,1,1002847,1,6
3540,3,62776,1,1007137,1,11
3541,3,62799,2,1014293,1,11
3542,3,62829,2,1024807,1,12
3543,3,62833,1,1023144,1,12
3544,3,62842,2,998768,1,14
3545,3,62859,2,1018782,1,15
3546,3,62861,1,989832,1,14
3547,3,62873,2,989757,1,23
3548,3,62894,2,1004969,1,24
3549,3,62896,1,1020418,1,15
3550,3,62913,1,989504,1,23
3551,3,62926,1,1001984,1,24
3552,3,62943,2,990402,1,26
3553,3,62951,1,992080,1,26
3554,3,62977,1,991978,1,32
3555,3,62983,2,983121,1,32
3556,3,62987,1,1021577,1,2
3557,3,62998,1,989333,1,4
3558,3,63021,2,1011408,1,2
3559,3,63045,2,986588,1,4
3560,3,63065,1,1045351,1,5
3561,3,63082,1,1012010,1,6
3562,3,63088,2,1041537,1,5
3563,3,63094,1,1003917,1,11
3564,3,63124,1,1013165,1,12
3565,3,63194,2,1011614,1,6
3566,3,63203,1,993400,1,14
3567,3,63223,2,1007164,1,11
3568,3,63238,1,1019356,1,15
3569,3,63251,2,1024219,1,12
3570,3,63258,1,992306,1,23
3571,3,63266,2,990674,1,14
3572,3,63279,1,1003673,1,24
3573,3,63281,2,1016053,1,15
3574,3,63298,1,1018132,1,2
3575,3,63299,2,987133,1,23
3576,3,63309,2,998720,1,24
3577,3,63322,1,992820,1,4
3578,3,63325,2,1018634,1,2
3579,3,63339,1,1048814,1,5
3580,3,63351,2,986754,1,4
3581,3,63360,1,1001659,1,6
3582,3,63365,2,1036371,1,5
3583,3,63377,2,1010893,1,6
3584,3,63391,1,1002879,1,11
3585,3,63408,2,1005816,1,11
3586,3,63418,2,1024098,1,12
3587,3,63419,1,1021297,1,12
3588,3,63431,2,996118,1,14
3589,3,63445,2,1020302,1,15
3590,3,63461,2,987536,1,23
3591,3,63464,1,993387,1,14
3592,3,63480,2,1006965,1,24
3593,3,63493,2,1018162,1,2
3594,3,63498,1,1015983,1,15
3595,3,63507,2,983728,1,4
3596,3,63529,2,1039789,1,5
3597,3,63534,1,992562,1,23
3598,3,63569,1,1000805,1,24
3599,3,63578,1,990419,1,26
3600,3,63590,1,989144,1,32
3601,3,63598,1,995143,1,26
3602,3,63611,1,989257,1,32
3603,3,63621,1,1026429,1,2
3604,3,63630,1,990636,1,4
3605,3,63698,2,1008091,1,6
3606,3,63707,2,1009696,1,11
3607,3,63733,2,1015908,1,12
3608,3,63742,2,989923,1,14
3609,3,63750,2,1020341,1,15
3610,3,63759,2,992953,1,23
3611,3,63769,2,998099,1,24
3612,3,63781,2,989035,1,26
3613,3,63856,2,993495,1,32
3614,3,63866,1,1048526,1,5
3615,3,63875,2,988495,1,26
3616,3,63879,1,1007432,1,6
3617,3,63891,1,1001271,1,11
3618,3,63905,1,1022437,1,12
3619,3,63908,2,986514,1,32
3620,3,63923,1,992882,1,14
3621,3,63994,1,1020617,1,15
3622,3,64005,1,986896,1,23
3623,3,64013,1,1001919,1,24
3624,3,72560,2,990548,1,26
3625,3,72585,2,984173,1,32
3626,3,72597,2,1019130,1,2
3627,3,72610,2,989751,1,4
3628,3,72631,2,1042984,1,5
3629,3,72811,2,1011711,1,6
3630,3,72832,2,1015574,1,11
3631,3,72845,2,1024284,1,12
3632,3,72856,2,991531,1,14
3633,3,72879,2,1018660,1,15
3634,3,72921,2,990496,1,23
3635,3,72949,2,1003387,1,24
3636,3,72970,2,988314,1,26
3637,3,72983,2,988533,1,32
3638,3,72997,2,1027243,1,2
3639,3,73013,2,983100,1,4
3640,3,73025,2,1043472,1,5
3641,3,73038,2,1008540,1,6
3642,3,73059,2,1006740,1,11
3643,3,73081,2,1020345,1,12
3644,3,73101,2,989393,1,14
3645,3,73118,2,1020515,1,15
3646,3,73121,1,1020312,1,2
3647,3,73142,1,992366,1,4
3648,3,73152,1,1048638,1,5
3649,3,73160,1,1008255,1,6
3650,3,73169,1,1007382,1,11
3651,3,73178,1,1020599,1,12
3652,3,73187,1,991415,1,14
3653,3,73196,1,1016794,1,15
3654,3,73208,1,991119,1,23
3655,3,73216,1,1001534,1,24
3656,3,73233,1,989433,1,26
3657,3,73292,2,985347,1,23
3658,3,73301,2,1001314,1,24
3659,3,73310,2,988604,1,26
3660,3,73323,2,991736,1,32
3661,3,73331,2,1014085,1,2
3662,3,73343,2,992157,1,4
3663,3,73352,2,1048770,1,5
3664,3,73360,2,1002541,1,6
3665,3,73370,2,1000597,1,11
3666,3,73378,2,1019578,1,12
3667,3,73388,2,998467,1,14
3668,3,73396,2,1026715,1,15
3669,3,73404,2,988554,1,23
3670,3,73413,2,1007634,1,24
3671,3,73422,2,1024086,1,2
3672,3,73431,2,982904,1,4
3673,3,73440,2,1041378,1,5
3674,3,73453,2,1002945,1,6
3675,3,73457,1,989289,1,32
3676,3,73472,1,1020690,1,2
3677,3,73474,2,1009582,1,11
3678,3,73485,1,993713,1,4
3679,3,73495,1,1046022,1,5
3680,3,73506,1,1009214,1,6
3681,3,73516,1,1001319,1,11
3682,3,73525,2,1014049,1,12
3683,3,73527,1,1019971,1,12
3684,3,73538,1,993827,1,14
3685,3,73549,1,1018727,1,15
3686,3,73563,2,996184,1,14
3687,3,73567,1,988365,1,23
3688,3,73586,1,1008263,1,24
3689,3,73594,1,1024128,1,2
3690,3,73603,1,987626,1,4
3691,3,73612,1,1052608,1,5
3692,3,73621,1,1006280,1,6
3693,3,73629,1,1003858,1,11
3694,3,73638,1,1028231,1,12
3695,3,73647,1,990032,1,14
3696,3,73666,1,1015325,1,15
3697,3,73678,1,984532,1,23
3698,3,73686,1,999528,1,24
3699,3,73698,1,988365,1,26
3700,3,73711,1,992016,1,32
3701,3,73722,1,1020454,1,2
3702,3,73731,1,980931,1,4
3703,3,73741,1,1042066,1,5
3704,3,73749,2,1026660,1,15
3705,3,73750,1,1006693,1,6
3706,3,73759,1,1000120,1,11
3707,3,73768,1,1010641,1,12
3708,3,73777,1,998162,1,14
3709,3,73786,1,1020107,1,15
3710,3,73795,1,990209,1,23
3711,3,73807,1,1001649,1,24
3712,3,73818,2,988562,1,23
3713,3,73829,2,1002248,1,24
3714,3,73844,2,987172,1,26
3715,3,73858,2,991087,1,32
3716,3,74223,1,986377,1,26
3717,3,74237,1,981623,1,32
3718,3,74289,1,990136,1,26
3719,3,74537,1,986807,1,32
3720,3,82352,2,1014334,1,2
3721,3,82375,2,974605,1,4
3722,3,82395,2,1047984,1,5
3723,3,82406,2,1004073,1,6
3724,3,82423,2,1007957,1,11
3725,3,82436,2,1019972,1,12
3726,3,82445,2,995806,1,14
3727,3,82453,2,1021891,1,15
3728,3,82551,2,992338,1,23
3729,3,82631,2,1005245,1,24
3730,3,82638,2,993258,1,26
3731,3,82652,2,990524,1,32
3732,3,82686,2,983859,1,26
3733,3,82698,2,984445,1,32
3734,3,82711,2,1022079,1,2
3735,3,82720,2,984791,1,4
3736,3,82730,2,1036491,1,5
3737,3,82738,2,1011766,1,6
3738,3,82747,2,1006899,1,11
3739,3,82756,2,1021432,1,12
3740,3,82764,2,995021,1,14
3741,3,82772,2,1019726,1,15
3742,3,82781,2,991482,1,23
3743,3,82790,2,1003575,1,24
3744,3,82840,2,1025709,1,2
3745,3,82853,2,993972,1,4
3746,3,82861,2,1043788,1,5
3747,3,82870,2,1004788,1,6
3748,3,82879,2,1006204,1,11
3749,3,82888,2,1019518,1,12
3750,3,82903,2,990145,1,14
3751,3,82911,2,1022338,1,15
3752,3,82920,2,995581,1,23
3753,3,82931,2,996717,1,24
3754,3,82944,2,993826,1,26
3755,3,82963,2,992798,1,32
3756,3,82982,2,1014125,1,2
3757,3,82998,1,992022,1,26
3758,3,83003,2,993522,1,4
3759,3,83020,2,1047213,1,5
3760,3,83031,1,992829,1,32
3761,3,83043,1,1014520,1,2
3762,3,83047,2,998213,1,6
3763,3,83059,1,993834,1,4
3764,3,83071,2,1008457,1,11
3765,3,83071,1,1048978,1,5
3766,3,83084,1,1010742,1,6
3767,3,83093,1,1004615,1,11
3768,3,83101,1,1018156,1,12
3769,3,83111,1,994907,1,14
3770,3,83121,1,1023111,1,15
3771,3,83130,1,980847,1,23
3772,3,83138,1,1003201,1,24
3773,3,83150,1,987986,1,26
3774,3,83158,1,991511,1,32
3775,3,83171,1,1021107,1,2
3776,3,83183,1,977751,1,4
3777,3,83192,1,1045854,1,5
3778,3,83200,1,1001729,1,6
3779,3,83209,1,1008868,1,11
3780,3,83220,1,1015310,1,12
3781,3,83230,1,995465,1,14
3782,3,83232,2,1018711,1,12
3783,3,83243,1,1025781,1,15
3784,3,83253,1,992184,1,23
3785,3,83263,2,995416,1,14
3786,3,83270,1,1003841,1,24
3787,3,83286,1,1019868,1,2
3788,3,83293,2,1015955,1,15
3789,3,83302,1,989977,1,4
3790,3,83318,1,1045599,1,5
3791,3,83325,2,988342,1,23
3792,3,83330,1,1007967,1,6
3793,3,83344,1,1006477,1,11
3794,3,83345,2,1004835,1,24
3795,3,83360,2,992454,1,26
3796,3,83369,2,984171,1,32
3797,3,83775,1,1022421,1,12
3798,3,83796,1,998284,1,14
3799,3,83828,1,1019643,1,15
3800,3,84101,1,992557,1,23
3801,3,84117,1,1002108,1,24
3802,3,84126,1,990324,1,26
3803,3,84135,1,989674,1,32
3804,3,84144,1,989941,1,26
3805,3,84155,1,989149,1,32
3806,3,84163,1,1022679,1,2
3807,3,84175,1,990536,1,4
3808,3,84184,1,1048657,1,5
3809,3,84192,1,1003760,1,6
3810,3,84201,1,1008938,1,11
3811,3,84209,1,1026508,1,12
3812,3,84218,1,995548,1,14
3813,3,84227,1,1028222,1,15
3814,3,84246,1,987707,1,23
3815,3,84255,1,992005,1,24
3816,3,95288,1,954051,2,35
3817,3,95304,1,955198,2,0
3818,3,95314,1,954178,2,3
3819,3,95322,1,946367,2,6
3820,3,95330,1,952450,2,9
3821,3,95339,1,952188,2,20
3822,3,95347,1,960447,2,21
3823,3,95358,1,952019,2,22
3824,3,95365,1,955471,2,23
3825,3,95373,1,950365,2,32
3826,3,95383,1,960796,2,33
3827,3,95385,2,956438,2,0
3828,3,95392,1,950825,2,34
3829,3,95401,1,951256,2,0
3830,3,95408,1,950583,2,3
3831,3,95417,1,956486,2,6
3832,3,95425,1,956008,2,9
3833,3,95434,1,950683,2,20
3834,3,95442,1,961190,2,21
3835,3,95451,1,954176,2,22
3836,3,95459,1,950718,2,23
3837,3,95467,1,952174,2,32
3838,3,95476,1,952482,2,33
3839,3,95492,2,948500,2,3
3840,3,95495,1,955151,2,34
3841,3,95510,1,961427,2,35
3842,3,95514,2,957999,2,6
3843,3,95535,1,952330,2,0
3844,3,95553,1,956321,2,3
3845,3,95564,1,951786,2,6
3846,3,95576,1,949240,2,9
3847,3,95589,1,954501,2,20
3848,3,95597,2,951707,2,9
3849,3,95602,1,951499,2,21
3850,3,95617,1,953895,2,22
3851,3,95618,2,951445,2,20
3852,3,95630,1,953280,2,23
3853,3,95638,2,945774,2,21
3854,3,95811,1,948194,2,32
3855,3,95824,1,952933,2,33
3856,3,95839,1,957486,2,34
3857,3,95872,2,950013,2,22
3858,3,95897,2,961118,2,23
3859,3,95914,1,958271,2,35
3860,3,95923,2,954536,2,32
3861,3,95929,1,954473,2,0
3862,3,95940,2,953932,2,33
3863,3,95943,1,947887,2,3
3864,3,95959,1,958280,2,6
3865,3,95960,2,954163,2,34
3866,3,95973,1,948776,2,9
3867,3,95981,2,954803,2,35
3868,3,95986,1,956865,2,20
3869,3,96001,1,947839,2,21
3870,3,96006,2,947328,2,35
3871,3,96016,1,950076,2,22
3872,3,96028,2,953598,2,35
3873,3,96037,1,954783,2,23
3874,3,96048,2,953971,2,0
3875,3,96053,1,953554,2,32
3876,3,96066,1,951943,2,33
3877,3,96069,2,956619,2,3
3878,3,96079,1,956749,2,34
3879,3,96092,2,949946,2,6
3880,3,96237,1,957691,2,35
3881,3,96347,2,949424,2,9
3882,3,96377,2,956972,2,20
3883,3,96401,2,953094,2,21
3884,3,96414,2,957705,2,22
3885,3,96427,2,949492,2,23
3886,3,96440,2,950232,2,32
3887,3,96489,2,953998,2,33
3888,3,96510,2,951300,2,34
3889,3,96519,2,950694,2,0
3890,3,96534,2,953102,2,3
3891,3,96549,2,959629,2,6
3892,3,96557,2,953370,2,9
3893,3,96566,2,957785,2,20
3894,3,96574,2,954896,2,21
3895,3,96581,2,952854,2,22
3896,3,96590,2,958725,2,23
3897,3,96598,2,944623,2,32
3898,3,96606,2,954271,2,33
3899,3,96615,2,960457,2,34
3900,3,96625,2,954338,2,35
3901,3,96636,2,957073,2,0
3902,3,96645,2,955154,2,3
3903,3,96653,2,945181,2,6
3904,3,96661,2,953782,2,9
3905,3,96669,2,954763,2,20
3906,3,96677,2,950997,2,21
3907,3,96686,2,953339,2,22
3908,3,96694,2,954407,2,23
3909,3,96702,2,954382,2,32
3910,3,96710,2,954747,2,33
3911,3,96718,2,955674,2,34
3912,3,111363,1,949979,2,35
3913,3,111390,1,952016,2,0
3914,3,111401,1,954762,2,3
3915,3,111414,1,953698,2,6
3916,3,111421,1,948687,2,9
3917,3,111434,1,954913,2,20
3918,3,111443,1,954937,2,21
3919,3,111454,1,953259,2,22
3920,3,111466,1,949134,2,23
3921,3,111476,1,953782,2,32
3922,3,111487,1,953918,2,33
3923,3,111498,1,954144,2,34
3924,3,111515,1,951182,2,35
3925,3,111524,1,956953,2,0
3926,3,111534,1,953365,2,3
3927,3,111545,1,956558,2,6
3928,3,111554,1,951095,2,9
3929,3,111562,1,955272,2,20
3930,3,111571,1,948292,2,21
3931,3,111579,1,951655,2,22
3932,3,111589,1,961209,2,23
3933,3,111597,1,951532,2,32
3934,3,111606,1,951354,2,33
3935,3,111615,1,947312,2,34
3936,3,111624,1,955503,2,35
3937,3,111632,1,956984,2,0
3938,3,111642,1,953852,2,3
3939,3,111652,1,945003,2,6
3940,3,111663,1,955802,2,9
3941,3,111672,1,951766,2,20
3942,3,111683,1,953736,2,21
3943,3,111692,1,951464,2,22
3944,3,111704,1,957966,2,23
3945,3,111714,1,949985,2,32
3946,3,111726,1,959591,2,33
3947,3,111820,1,952562,2,34
3948,3,111850,1,954323,2,35
3949,3,111861,1,956226,2,0
3950,3,111871,1,955150,2,3
3951,3,111881,1,944534,2,6
3952,3,111892,1,953279,2,9
3953,3,111905,1,954538,2,20
3954,3,111919,1,957005,2,21
3955,3,112199,2,951424,2,35
3956,3,112204,1,962255,2,22
3957,3,112213,2,947864,2,0
3958,3,112221,1,952309,2,23
3959,3,112233,1,954516,2,32
3960,3,112241,2,954897,2,3
3961,3,112245,1,948100,2,33
3962,3,112265,2,959372,2,6
3963,3,112277,2,953599,2,9
3964,3,112287,2,949473,2,20
3965,3,112295,2,956031,2,21
3966,3,112303,2,951146,2,22
3967,3,112312,2,952141,2,23
3968,3,112320,2,957642,2,32
3969,3,112330,2,953943,2,33
3970,3,112337,2,946774,2,34
3971,3,112348,2,957849,2,35
3972,3,112362,2,957724,2,0
3973,3,112374,2,952131,2,3
3974,3,112385,2,955794,2,6
3975,3,112393,2,954384,2,9
3976,3,112404,2,961123,2,20
3977,3,112414,2,953204,2,21
3978,3,112425,2,960756,2,22
3979,3,112434,2,958029,2,23
3980,3,112442,2,955749,2,32
3981,3,112451,2,955919,2,33
3982,3,112459,2,947398,2,34
3983,3,112468,2,947317,2,35
3984,3,112475,1,954007,2,34
3985,3,112479,2,954739,2,0
3986,3,112581,2,955971,2,3
3987,3,112591,2,949685,2,6
3988,3,112599,2,953640,2,9
3989,3,112607,2,953490,2,20
3990,3,112616,2,955396,2,21
3991,3,112623,2,956147,2,22
3992,3,112632,2,951318,2,23
3993,3,112642,2,953176,2,32
3994,3,112648,2,951259,2,33
3995,3,112657,2,950261,2,34
3996,3,112666,2,955306,2,35
3997,3,112675,2,951938,2,0
3998,3,112682,2,955310,2,3
3999,3,112691,2,953667,2,6
4000,3,112700,2,951251,2,9
4001,3,112708,2,956236,2,20
4002,3,112717,2,950295,2,21
4003,3,112724,2,952846,2,22
4004,3,112734,2,953531,2,23
4005,3,112744,2,949868,2,32
4006,3,112755,2,952086,2,33
4007,3,112765,2,954920,2,34
4008,3,115826,1,956226,2,0
4009,3,115834,1,955150,2,3
4010,3,115842,1,944534,2,6
4011,3,115854,1,953279,2,9
4012,3,115875,1,954538,2,20
4013,3,115894,1,957005,2,21
4014,3,115905,1,962255,2,22
4015,3,115915,1,952309,2,23
4016,3,115926,1,954516,2,32
4017,3,115941,1,948100,2,33
4018,3,115951,1,954007,2,34
4019,3,115964,1,954323,2,35
4020,3,122457,1,951470,2,35
4021,3,122480,1,953441,2,0
4022,3,122523,1,956133,2,3
4023,3,122620,1,954874,2,6
4024,3,122779,1,950789,2,9
4025,3,122787,1,950404,2,20
4026,3,122801,1,954399,2,21
4027,3,122818,1,954654,2,22
4028,3,122826,1,955786,2,23
4029,3,122841,1,957996,2,32
4030,3,122847,1,950817,2,33
4031,3,122856,1,954710,2,34
4032,3,122867,1,949194,2,0
4033,3,122878,1,950948,2,3
4034,3,122886,1,956379,2,6
4035,3,122895,1,951097,2,9
4036,3,122903,1,953444,2,20
4037,3,122910,1,947595,2,21
4038,3,122918,1,949102,2,22
4039,3,122927,1,954665,2,23
4040,3,122935,1,959096,2,32
4041,3,122943,1,951910,2,33
4042,3,122951,1,950821,2,34
4043,3,122960,1,957531,2,35
4044,3,123320,2,954627,2,0
4045,3,123333,2,955741,2,3
4046,3,123341,2,952326,2,6
4047,3,123350,2,952820,2,9
4048,3,123364,2,951783,2,20
4049,3,123374,2,958890,2,21
4050,3,123382,2,955713,2,22
4051,3,123390,2,954088,2,23
4052,3,123398,2,954946,2,32
4053,3,123406,2,953102,2,33
4054,3,123415,2,949263,2,34
4055,3,123422,2,950242,2,35
4056,3,123571,2,951078,2,35
4057,3,123579,2,956528,2,0
4058,3,123587,2,956400,2,3
4059,3,123596,2,955063,2,6
4060,3,123603,2,954330,2,9
4061,3,123611,2,954192,2,20
4062,3,123620,2,954734,2,21
4063,3,123628,2,956188,2,22
4064,3,123635,2,948252,2,23
4065,3,123644,2,951113,2,32
4066,3,123652,2,947003,2,33
4067,3,123660,2,951790,2,34
4068,3,124104,2,954451,2,0
